model,phase,frequency_a,frequency_b,seeds,power_fraction_median,power_fraction_min,power_fraction_max,on_modular_diagonal
mlp,memorization,-5,13,5,0.000603248190600425,0.0005653484840877354,0.0007655170047655702,False
mlp,memorization,-5,14,5,0.000689416250679642,0.0006321246037259698,0.001057964051142335,False
mlp,memorization,-5,15,5,0.000725150341168046,0.0006030232179909945,0.0008643293404020369,False
mlp,memorization,-4,-15,5,0.000574605306610465,0.00049910310190171,0.0008335498860105872,False
mlp,memorization,-4,-14,5,0.0005799526115879416,0.0004424606158863753,0.0010778916766867042,False
mlp,memorization,-4,-13,5,0.0006108015077188611,0.0005510777118615806,0.0007576901698485017,False
mlp,memorization,-4,-12,5,0.0007037739269435406,0.0005775518366135657,0.0009745975839905441,False
mlp,memorization,-4,-11,5,0.0005737155443057418,0.0003850693756248802,0.0009411450009793043,False
mlp,memorization,-4,-10,5,0.000571497599594295,0.0005238234880380332,0.0007220243569463491,False
mlp,memorization,-4,-9,5,0.0005848698783665895,0.00047702889423817396,0.0008145783212967217,False
mlp,memorization,-4,-8,5,0.0006835524109192193,0.0004913770244456828,0.0008054366917349398,False
mlp,memorization,-4,-7,5,0.0005867306026630104,0.0005193105898797512,0.0008335403399541974,False
mlp,memorization,-4,-6,5,0.000485851225676015,0.0004346142814029008,0.0007057563634589314,False
mlp,memorization,-4,-5,5,0.0008391577866859734,0.0006517349393106997,0.0009647861588746309,False
mlp,memorization,-4,-4,5,0.0018862492870539427,0.0011577948462218046,0.0028806892223656178,True
mlp,memorization,-4,-3,5,0.000602013140451163,0.0005296653835102916,0.0006583849899470806,False
mlp,memorization,-4,-2,5,0.0007621976546943188,0.0004375601129140705,0.0007826157379895449,False
mlp,memorization,-4,-1,5,0.0006271267775446177,0.00047417316818609834,0.0006633829325437546,False
mlp,memorization,-4,0,5,0.005811236333101988,0.004460557363927364,0.007419702131301165,False
mlp,memorization,-4,1,5,0.0006635757745243609,0.0005477649974636734,0.0009113776031881571,False
mlp,memorization,-4,2,5,0.0006811472121626139,0.00048594846157357097,0.0010497752809897065,False
mlp,memorization,-4,3,5,0.0005417563952505589,0.0004959882353432477,0.0007472626166418195,False
mlp,memorization,-4,4,5,0.0008842787938192487,0.0006034744437783957,0.0012873216765001416,False
mlp,memorization,-4,5,5,0.0007548955036327243,0.00053669378394261,0.0008169490611180663,False
mlp,memorization,-4,6,5,0.0005827846471220255,0.00044555391650646925,0.0007977031636983156,False
mlp,memorization,-4,7,5,0.000637873774394393,0.000515008985530585,0.0007354632834903896,False
mlp,memorization,-4,8,5,0.0005843721446581185,0.0005156130064278841,0.0006605575326830149,False
mlp,memorization,-4,9,5,0.0004985278937965631,0.0004273675149306655,0.0006510695675387979,False
mlp,memorization,-4,10,5,0.0004900174681097269,0.00047581378021277487,0.0005298743490129709,False
mlp,memorization,-4,11,5,0.0006458551506511867,0.0005841279053129256,0.0008003644761629403,False
mlp,memorization,-4,12,5,0.0005748735857196152,0.00039574396214447916,0.0008352770819328725,False
mlp,memorization,-4,13,5,0.0006048772484064102,0.0005281370249576867,0.0007272659568116069,False
mlp,memorization,-4,14,5,0.00048102691653184593,0.00040838588029146194,0.0009087183279916644,False
mlp,memorization,-4,15,5,0.0005094067309983075,0.0004510258149821311,0.0006605812814086676,False
mlp,memorization,-3,-15,5,0.0005726384115405381,0.0005164567264728248,0.0009025003528222442,False
mlp,memorization,-3,-14,5,0.0006727135041728616,0.00039430742617696524,0.0006766582373529673,False
mlp,memorization,-3,-13,5,0.0006576155428774655,0.0005060644471086562,0.0007460195338353515,False
mlp,memorization,-3,-12,5,0.000751303625293076,0.0005734847509302199,0.0012064522597938776,False
mlp,memorization,-3,-11,5,0.000508034834638238,0.00047864459338597953,0.0006676104967482388,False
mlp,memorization,-3,-10,5,0.0006333253113552928,0.000516776810400188,0.0008744245278649032,False
mlp,memorization,-3,-9,5,0.0005221113678999245,0.0004757593560498208,0.000710121588781476,False
mlp,memorization,-3,-8,5,0.0007047237595543265,0.0004821681068278849,0.0010100851068273187,False
mlp,memorization,-3,-7,5,0.000635876611340791,0.0005478207604028285,0.0006576714804396033,False
mlp,memorization,-3,-6,5,0.0007605082937516272,0.0005578818381763995,0.0008930519688874483,False
mlp,memorization,-3,-5,5,0.0006645260727964342,0.0006187946419231594,0.00085558055434376,False
mlp,memorization,-3,-4,5,0.0005961705464869738,0.00047149937017820776,0.0007321531302295625,False
mlp,memorization,-3,-3,5,0.0021403946448117495,0.0017614774405956268,0.003425648668780923,True
mlp,memorization,-3,-2,5,0.000621381972450763,0.000563443114515394,0.0009638188639655709,False
mlp,memorization,-3,-1,5,0.0006742539699189365,0.0005014705238863826,0.0008123886655084789,False
mlp,memorization,-3,0,5,0.005560162477195263,0.004117470234632492,0.007681174669414759,False
mlp,memorization,-3,1,5,0.0006370293558575213,0.0005444228299893439,0.0007929995772428811,False
mlp,memorization,-3,2,5,0.000539977103471756,0.0005115067469887435,0.0006771378102712333,False
mlp,memorization,-3,3,5,0.0009823944419622421,0.0007356220739893615,0.0016702031716704369,False
mlp,memorization,-3,4,5,0.0005745759699493647,0.0004015756130684167,0.001014127628877759,False
mlp,memorization,-3,5,5,0.000669108412694186,0.0005012582405470312,0.0007041344069875777,False
mlp,memorization,-3,6,5,0.0006516786525025964,0.00040708077722229064,0.0009055363480001688,False
mlp,memorization,-3,7,5,0.0006214405293576419,0.0005452491459436715,0.0010689550545066595,False
mlp,memorization,-3,8,5,0.0007480919011868536,0.0006884867907501757,0.0013353403192013502,False
mlp,memorization,-3,9,5,0.0006624140660278499,0.0004747566708829254,0.000895321078132838,False
mlp,memorization,-3,10,5,0.0005166749469935894,0.00036863514105789363,0.0007518992642872036,False
mlp,memorization,-3,11,5,0.0006643563974648714,0.0005228552618063986,0.0006767863524146378,False
mlp,memorization,-3,12,5,0.0006944878841750324,0.0004866580420639366,0.001044407021254301,False
mlp,memorization,-3,13,5,0.0007221749401651323,0.0004692407383117825,0.0007969200378283858,False
mlp,memorization,-3,14,5,0.0006449318607337773,0.0004448717227205634,0.0007604840211570263,False
mlp,memorization,-3,15,5,0.0006351076881401241,0.0005264680949039757,0.0008073565550148487,False
mlp,memorization,-2,-15,5,0.0007089879945851862,0.0004087355628143996,0.0008473164634779096,False
mlp,memorization,-2,-14,5,0.0006143413484096527,0.0005347970291040838,0.0008062022388912737,False
mlp,memorization,-2,-13,5,0.0007666100864298642,0.0005082546267658472,0.0007906355895102024,False
mlp,memorization,-2,-12,5,0.0006658074562437832,0.0005068859900347888,0.0007868431857787073,False
mlp,memorization,-2,-11,5,0.0007288067718036473,0.0004773061373271048,0.0010228047613054514,False
mlp,memorization,-2,-10,5,0.0006655471515841782,0.0004855831793975085,0.0007992407190613449,False
mlp,memorization,-2,-9,5,0.0005874951602891088,0.0005421566311269999,0.0008242055191658437,False
mlp,memorization,-2,-8,5,0.0006103330524638295,0.0003283350670244545,0.000893321237526834,False
mlp,memorization,-2,-7,5,0.0005762366927228868,0.0004571104364003986,0.0007676768000237644,False
mlp,memorization,-2,-6,5,0.0006280927918851376,0.0005393008468672633,0.0008225771598517895,False
mlp,memorization,-2,-5,5,0.0007131629390642047,0.0003802795836236328,0.0008286649826914072,False
mlp,memorization,-2,-4,5,0.0007219762774184346,0.0004886395181529224,0.0009251503506675363,False
mlp,memorization,-2,-3,5,0.0007263570441864431,0.0005549160414375365,0.0009653083980083466,False
mlp,memorization,-2,-2,5,0.0023751086555421352,0.0014803576050326228,0.004129788372665644,True
mlp,memorization,-2,-1,5,0.0006516011781059206,0.00041467329720035195,0.0008254157146438956,False
mlp,memorization,-2,0,5,0.005646413192152977,0.004807307384908199,0.007045197766274214,False
mlp,memorization,-2,1,5,0.0006128975073806942,0.000331181101500988,0.0007864181534387171,False
mlp,memorization,-2,2,5,0.0011716164881363511,0.00097651407122612,0.0012856392422690988,False
mlp,memorization,-2,3,5,0.0006245996919460595,0.0005204601329751313,0.0008716945885680616,False
mlp,memorization,-2,4,5,0.0006543300696648657,0.0004675818490795791,0.0006699818768538535,False
mlp,memorization,-2,5,5,0.0006401094142347574,0.0005440397071652114,0.001135950325988233,False
mlp,memorization,-2,6,5,0.0007379506714642048,0.00037164223613217473,0.0009004896273836493,False
mlp,memorization,-2,7,5,0.000506765500176698,0.0004784025368280709,0.0008460229146294296,False
mlp,memorization,-2,8,5,0.0005445841234177351,0.0004153084009885788,0.0007056602626107633,False
mlp,memorization,-2,9,5,0.0005801516235806048,0.0004956836928613484,0.0008632336976006627,False
mlp,memorization,-2,10,5,0.000673507631290704,0.0006212748121470213,0.0008305984665639699,False
mlp,memorization,-2,11,5,0.0005498024402186275,0.0004720039141830057,0.0009001334547065198,False
mlp,memorization,-2,12,5,0.0007093788008205593,0.0006668637506663799,0.0008818135829642415,False
mlp,memorization,-2,13,5,0.0006828856421634555,0.0004883185029029846,0.0007580433739349246,False
mlp,memorization,-2,14,5,0.0008091286290436983,0.0004423681821208447,0.0009221898508258164,False
mlp,memorization,-2,15,5,0.0007440482149831951,0.0006016043480485678,0.0010095160687342286,False
mlp,memorization,-1,-15,5,0.0007079137722030282,0.0005558918346650898,0.0009077885770238936,False
mlp,memorization,-1,-14,5,0.0005476808291859925,0.0004683247534558177,0.0009125740034505725,False
mlp,memorization,-1,-13,5,0.0006085551576688886,0.0005232820403762162,0.0007191785844042897,False
mlp,memorization,-1,-12,5,0.0006944734486751258,0.0006816766690462828,0.001301532262004912,False
mlp,memorization,-1,-11,5,0.000717323157005012,0.0005705830408260226,0.0008911219192668796,False
mlp,memorization,-1,-10,5,0.0005904148565605283,0.0004208216560073197,0.0007843568455427885,False
mlp,memorization,-1,-9,5,0.0006526769138872623,0.0004199034010525793,0.0010747495107352734,False
mlp,memorization,-1,-8,5,0.0007980118389241397,0.0003502030158415437,0.0009472341043874621,False
mlp,memorization,-1,-7,5,0.00046998111065477133,0.0003562550700735301,0.0005872800829820335,False
mlp,memorization,-1,-6,5,0.0006069645751267672,0.0005409505101852119,0.0008600433357059956,False
mlp,memorization,-1,-5,5,0.0006265717092901468,0.000546191178727895,0.0007348575163632631,False
mlp,memorization,-1,-4,5,0.0007230526534840465,0.0004578468797262758,0.0008762791403569281,False
mlp,memorization,-1,-3,5,0.0006149724940769374,0.00047062995145097375,0.0009852922521531582,False
mlp,memorization,-1,-2,5,0.0006498724105767906,0.0005432298639789224,0.0010167999425902963,False
mlp,memorization,-1,-1,5,0.0026336440350860357,0.0018103301990777254,0.003414908656850457,True
mlp,memorization,-1,0,5,0.005321307573467493,0.0035463226959109306,0.007079648785293102,False
mlp,memorization,-1,1,5,0.001279205083847046,0.0009974619606509805,0.001513622235506773,False
mlp,memorization,-1,2,5,0.0006602837820537388,0.0004480797506403178,0.0009346336591988802,False
mlp,memorization,-1,3,5,0.0005792517331428826,0.0004285872564651072,0.0009395544766448438,False
mlp,memorization,-1,4,5,0.0007118231733329594,0.0005133029189892113,0.0007781903259456158,False
mlp,memorization,-1,5,5,0.000778356974478811,0.000518806918989867,0.0010788383660838008,False
mlp,memorization,-1,6,5,0.0007360940217040479,0.0005942652351222932,0.0009452786180190742,False
mlp,memorization,-1,7,5,0.0005764862289652228,0.00032330051180906594,0.000737714406568557,False
mlp,memorization,-1,8,5,0.0008280370966531336,0.0007176565122790635,0.0009662751108407974,False
mlp,memorization,-1,9,5,0.000578197359573096,0.00043597607873380184,0.0008625240297988057,False
mlp,memorization,-1,10,5,0.00045913062058389187,0.0003413708182051778,0.0007967293495312333,False
mlp,memorization,-1,11,5,0.00076042435830459,0.0004071131406817585,0.0007994648185558617,False
mlp,memorization,-1,12,5,0.0007368093938566744,0.0006921333260834217,0.0010792464017868042,False
mlp,memorization,-1,13,5,0.0006062477477826178,0.0005630042287521064,0.0008140424033626914,False
mlp,memorization,-1,14,5,0.0006337661179713905,0.0005347653059288859,0.0007930758874863386,False
mlp,memorization,-1,15,5,0.0007062559016048908,0.0004961100639775395,0.0008343466324731708,False
mlp,memorization,0,-15,5,0.005600621458142996,0.004604630637913942,0.006801598705351353,False
mlp,memorization,0,-14,5,0.004924341570585966,0.0038566780276596546,0.005821450147777796,False
mlp,memorization,0,-13,5,0.004706403240561485,0.003051595762372017,0.0051812296733260155,False
mlp,memorization,0,-12,5,0.004899634514003992,0.003515128744766116,0.006059450563043356,False
mlp,memorization,0,-11,5,0.0057208240032196045,0.0043479809537529945,0.0072638229466974735,False
mlp,memorization,0,-10,5,0.005838033743202686,0.003186696907505393,0.006190917454659939,False
mlp,memorization,0,-9,5,0.005899938754737377,0.00409108679741621,0.00674044294282794,False
mlp,memorization,0,-8,5,0.006441024132072926,0.004725300241261721,0.00776229752227664,False
mlp,memorization,0,-7,5,0.005940408445894718,0.004791757557541132,0.007402005139738321,False
mlp,memorization,0,-6,5,0.0054686414077878,0.0037040431052446365,0.00592593802139163,False
mlp,memorization,0,-5,5,0.004989463370293379,0.004302606452256441,0.009062374010682106,False
mlp,memorization,0,-4,5,0.005978901404887438,0.004362506326287985,0.008968275971710682,False
mlp,memorization,0,-3,5,0.005004069302231073,0.004065621644258499,0.00660314504057169,False
mlp,memorization,0,-2,5,0.00621503870934248,0.004483711440116167,0.006925495341420174,False
mlp,memorization,0,-1,5,0.005258049815893173,0.003670799545943737,0.0059912665747106075,False
mlp,memorization,0,0,5,1.1105103382008652e-14,6.290966638816892e-15,1.9415657029711077e-14,False
mlp,memorization,0,1,5,0.005258049815893173,0.003670799545943737,0.0059912665747106075,False
mlp,memorization,0,2,5,0.00621503870934248,0.004483711440116167,0.006925495341420174,False
mlp,memorization,0,3,5,0.005004069302231073,0.004065621644258499,0.00660314504057169,False
mlp,memorization,0,4,5,0.005978901404887438,0.004362506326287985,0.008968275971710682,False
mlp,memorization,0,5,5,0.004989463370293379,0.004302606452256441,0.009062374010682106,False
mlp,memorization,0,6,5,0.0054686414077878,0.0037040431052446365,0.00592593802139163,False
mlp,memorization,0,7,5,0.005940408445894718,0.004791757557541132,0.007402005139738321,False
mlp,memorization,0,8,5,0.006441024132072926,0.004725300241261721,0.00776229752227664,False
mlp,memorization,0,9,5,0.005899938754737377,0.00409108679741621,0.00674044294282794,False
mlp,memorization,0,10,5,0.005838033743202686,0.003186696907505393,0.006190917454659939,False
mlp,memorization,0,11,5,0.0057208240032196045,0.0043479809537529945,0.0072638229466974735,False
mlp,memorization,0,12,5,0.004899634514003992,0.003515128744766116,0.006059450563043356,False
mlp,memorization,0,13,5,0.004706403240561485,0.003051595762372017,0.0051812296733260155,False
mlp,memorization,0,14,5,0.004924341570585966,0.0038566780276596546,0.005821450147777796,False
mlp,memorization,0,15,5,0.005600621458142996,0.004604630637913942,0.006801598705351353,False
mlp,memorization,1,-15,5,0.0007062559016048908,0.0004961100639775395,0.0008343466324731708,False
mlp,memorization,1,-14,5,0.0006337661179713905,0.0005347653059288859,0.0007930758874863386,False
mlp,memorization,1,-13,5,0.0006062477477826178,0.0005630042287521064,0.0008140424033626914,False
mlp,memorization,1,-12,5,0.0007368093938566744,0.0006921333260834217,0.0010792464017868042,False
mlp,memorization,1,-11,5,0.00076042435830459,0.0004071131406817585,0.0007994648185558617,False
mlp,memorization,1,-10,5,0.00045913062058389187,0.0003413708182051778,0.0007967293495312333,False
mlp,memorization,1,-9,5,0.000578197359573096,0.00043597607873380184,0.0008625240297988057,False
mlp,memorization,1,-8,5,0.0008280370966531336,0.0007176565122790635,0.0009662751108407974,False
mlp,memorization,1,-7,5,0.0005764862289652228,0.00032330051180906594,0.000737714406568557,False
mlp,memorization,1,-6,5,0.0007360940217040479,0.0005942652351222932,0.0009452786180190742,False
mlp,memorization,1,-5,5,0.000778356974478811,0.000518806918989867,0.0010788383660838008,False
mlp,memorization,1,-4,5,0.0007118231733329594,0.0005133029189892113,0.0007781903259456158,False
